RMSE_Clusters,RMSE_Intermediate,TS_Samples,Clusters,Clustering Settings,Epochs,Batch_Size,Layer1_Units,Layer2_Units,Layer3_Units,Layer1Activation,Layer2Activation,Layer3Activation,Dropout_Rate,ShouldEmbed,Timestamp,MAE_Clusters,MAE_Intermediate,RandomState,LearningRate
337.10043,257.71487,60.0,17.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240508_020121,203.9806,121.53163,1.0,0.005
337.10043,257.71487,60.0,17.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240508_015544,203.9806,121.53163,1.0,0.005
337.10083,242.39517,60.0,10.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_181326,203.98094,117.98714,1.0,0.005
337.10083,242.39517,60.0,10.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_181937,203.98094,117.98714,1.0,0.005
337.10083,242.39517,60.0,10.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_183804,203.98094,117.98714,1.0,0.005
337.10083,242.39517,60.0,10.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_183158,203.98094,117.98714,1.0,0.005
337.10083,242.39517,60.0,10.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_182548,203.98094,117.98714,1.0,0.005
337.10132,337.09207,60.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240507_222118,203.98132,203.9738,1.0,0.005
337.10132,337.09207,60.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240507_221000,203.98132,203.9738,1.0,0.005
337.10132,337.09207,60.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240507_221538,203.98132,203.9738,1.0,0.005
337.10132,337.09207,60.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240507_222654,203.98132,203.9738,1.0,0.005
337.10132,337.09207,60.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240507_223233,203.98132,203.9738,1.0,0.005
337.11734,337.02036,60.0,5.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_131156,203.99434,203.9155,1.0,0.005
337.11734,337.02036,60.0,5.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_131807,203.99434,203.9155,1.0,0.005
337.11734,337.02036,60.0,5.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_125935,203.99434,203.9155,1.0,0.005
337.11734,337.02036,60.0,5.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_132419,203.99434,203.9155,1.0,0.005
337.11734,337.02036,60.0,5.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_130545,203.99434,203.9155,1.0,0.005
337.8019,401.66708,30.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_030721,148.24187,224.7236,1.0,0.005
337.8019,401.66708,30.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_025600,148.24187,224.7236,1.0,0.005
337.8019,401.66708,30.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_031842,148.24187,224.7236,1.0,0.005
337.8019,401.66708,30.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_031300,148.24187,224.7236,1.0,0.005
337.8019,401.66708,30.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_030140,148.24187,224.7236,1.0,0.005
341.91757,330.62677,30.0,16.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_035823,147.92384,148.52382,1.0,0.005
341.91757,330.62677,30.0,16.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_040401,147.92384,148.52382,1.0,0.005
341.91757,330.62677,30.0,16.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_041519,147.92384,148.52382,1.0,0.005
341.91757,330.62677,30.0,16.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_035242,147.92384,148.52382,1.0,0.005
341.91757,330.62677,30.0,16.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_040941,147.92384,148.52382,1.0,0.005
342.0507,359.4426,30.0,2.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240505_213708,144.85928,211.21425,5.0,0.005
342.5048,321.56998,30.0,19.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_054015,147.67607,137.89291,5.0,0.005
344.97104,401.671,30.0,15.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_032420,150.31801,224.72643,1.0,0.005
344.97104,401.671,30.0,15.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_033000,150.31801,224.72643,1.0,0.005
344.97104,401.671,30.0,15.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_034121,150.31801,224.72643,1.0,0.005
344.97104,401.671,30.0,15.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_033540,150.31801,224.72643,1.0,0.005
344.97104,401.671,30.0,15.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_034702,150.31801,224.72643,1.0,0.005
347.8939,323.5034,60.0,11.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240507_185209,147.47061,144.48817,5.0,0.005
354.03607,366.69067,60.0,9.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_173128,144.73041,208.0897,5.0,0.005
355.73962,366.7192,60.0,8.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_162458,146.06015,208.11134,5.0,0.005
359.39996,359.45676,30.0,9.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_005708,211.1888,211.22267,5.0,0.005
359.40173,359.43143,30.0,16.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_041519,211.18983,211.20758,5.0,0.005
359.43396,314.56552,30.0,7.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_000020,211.20909,136.13406,5.0,0.005
359.43536,359.4592,30.0,4.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240505_223354,211.20992,211.22414,5.0,0.005
359.453,341.5379,30.0,11.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_015352,211.22044,151.87292,5.0,0.005
359.46164,320.91937,30.0,15.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_034702,211.22559,137.74437,5.0,0.005
359.46497,359.46573,30.0,5.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240505_230225,211.22758,211.22801,5.0,0.005
359.46713,324.81854,30.0,14.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_031842,211.22885,141.60794,5.0,0.005
359.49326,359.46063,30.0,18.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240506_051157,211.24445,211.22502,5.0,0.005
359.50363,309.07175,30.0,3.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240505_220533,211.25061,132.68106,5.0,0.005
362.98782,363.14575,120.0,17.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_063712,208.12447,208.28899,2.0,0.005
362.98782,363.14575,120.0,17.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_063140,208.12447,208.28899,2.0,0.005
362.98782,363.14575,120.0,17.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_064242,208.12447,208.28899,2.0,0.005
362.98782,363.14575,120.0,17.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_062607,208.12447,208.28899,2.0,0.005
362.99628,362.9899,120.0,13.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240508_230251,208.13326,208.12662,2.0,0.005
362.99628,362.9899,120.0,13.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240508_231926,208.13326,208.12662,2.0,0.005
362.99628,362.9899,120.0,13.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240508_231353,208.13326,208.12662,2.0,0.005
362.99628,362.9899,120.0,13.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240508_230823,208.13326,208.12662,2.0,0.005
363.04532,300.06882,120.0,4.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_040508,208.18434,134.63239,2.0,0.005
363.04532,300.06882,120.0,4.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_041702,208.18434,134.63239,2.0,0.005
363.04532,300.06882,120.0,4.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_042259,208.18434,134.63239,2.0,0.005
363.04532,300.06882,120.0,4.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_041103,208.18434,134.63239,2.0,0.005
363.0707,283.87964,120.0,20.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_124921,208.21077,130.9601,2.0,0.005
363.0707,283.87964,120.0,20.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_123218,208.21077,130.9601,2.0,0.005
363.0707,283.87964,120.0,20.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_124335,208.21077,130.9601,2.0,0.005
363.0707,283.87964,120.0,20.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240509_123750,208.21077,130.9601,2.0,0.005
363.07462,363.03156,120.0,3.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_023444,208.21486,208.17001,2.0,0.005
363.07462,363.03156,120.0,3.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_024639,208.21486,208.17001,2.0,0.005
363.07462,363.03156,120.0,3.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_024041,208.21486,208.17001,2.0,0.005
363.07462,363.03156,120.0,3.0,Algorithm tskmeans MaxIter 100 Tolerance 7e-07 NInit 1 Metric softdtw MaxIterBarycenter 100 UseVoltage True UseAll3Phases True MinClusterSize 1 MaxClusterSize 10 HandleMinClusters nothing HandleMaxClusters nothing SilhouetteScore nan,1500.0,16.0,256.0,64.0,1.0,tanh,relu,relu,0.4,False,20240510_025236,208.21486,208.17001,2.0,0.005
